General Physics II
Vo Ngoc Duong
50
4
THU,S4
1,22042001,9.6,9.1,10,9.1
2,22042002,9.8,10,8.1,7.1
3,22042003,8.1,9.1,8.8,7.7
4,22042004,7.1,8.9,7.8,9.1
5,22042005,7.7,8.3,8.7,7.7
6,22042006,9.8,7.2,9.4,9.6
7,22042007,10,9.2,7.6,7.4
8,22042008,7.3,9.4,8.8,9.8
9,22042009,9.6,8.6,9.6,7
10,22042010,8.2,7.6,9,7.9
11,22042011,9.7,8.3,8.7,7.1
12,22042012,7.9,7.8,8.4,9.5
13,22042013,7.6,9.5,9.4,7.8
14,22042014,7.7,7.6,8.3,7.1
15,22042015,8.9,8.4,7.9,7.3
16,22042016,7,9.6,7,9.9
17,22042017,9.6,10,7.2,8.7
18,22042018,8.8,7.7,8.6,8.9
19,22042019,8.6,9.3,7.6,9.5
20,22042020,8.8,7.1,8.8,7.2
21,22042021,9.7,8.7,8.4,9.4
22,22042022,8.4,7.1,10,9.9
23,22042023,8.7,9.3,8.1,7.1
24,22042024,7.3,8.1,8.6,7
25,22042025,9.6,7.4,9,8.3
26,22042026,8,9.6,7.3,7
27,22042027,9.2,8.6,7.1,7.9
28,22042028,9.6,8.7,9.2,7.4
29,22042029,7.7,8.7,9.2,8.7
30,22042030,9.4,8.8,10,8.1
31,22042031,9.4,9.7,8.2,9.4
32,22042032,7,8.9,7.7,7.4
33,22042033,7,10,9.9,9.9
34,22042034,7.1,7.2,7.8,7
35,22042035,10,8.7,9.5,8.6
36,22042036,8.2,9.9,9.7,8.2
37,22042037,8.1,9.8,7.3,8.1
38,22042038,9.4,7.4,9,9
39,22042039,8,7.6,9.6,8.3
40,22042040,9.7,8.4,9.9,7
