General Physics II
Ngo Trung Quan
50
4
MON,S1
1,22120001,8.4,8.1,10,9.6
2,22120002,9.9,9.8,9.2,8.6
3,22120003,9.8,8.6,7.7,8.8
4,22120004,7.8,7,7.3,7.9
5,22120005,9.5,10,7.3,7.2
6,22120006,7.6,8.6,9.8,7.9
7,22120007,8.9,7.1,7,7.4
8,22120008,7.2,7.3,7,8.1
9,22120009,8.3,8.5,9.6,9.7
10,22120010,8.9,7.6,8.7,9.2
11,22120011,8.2,9.7,8.9,7.1
12,22120012,8.5,7.6,8.4,8.7
13,22120013,8.4,8.8,9,8.7
14,22120014,8,7.8,9.7,7.6
15,22120015,7.6,8.1,9.1,10
16,22120016,7.7,9.1,7.9,8.5
17,22120017,8.7,8.6,8.1,9.1
18,22120018,7.2,7,10,8.3
19,22120019,7.8,9.7,8.9,7.5
20,22120020,8.4,8.8,8.4,9.9
21,22120021,8.6,7.3,7.3,8.6
22,22120022,9.9,9.9,8.3,8.4
23,22120023,9.5,9.9,7.6,8
24,22120024,8.6,8.9,10,7.5
25,22120025,9.7,9.7,9.1,7.1
26,22120026,9.9,9.4,7.2,9.5
27,22120027,8.8,8.4,8.6,7.5
28,22120028,8.4,8,7.3,10
29,22120029,8.6,8,7.8,7.1
30,22120030,8.6,9.1,8.4,8.5
31,22120031,8.8,9.3,7.2,7.3
32,22120032,8.9,7.6,8,9.5
33,22120033,8,9.6,7.3,7.4
34,22120034,8.1,7.8,8.9,8.4
35,22120035,8.8,8.7,9.9,8.8
36,22120036,8.3,9.7,9.9,9.8
37,22120037,9.7,7,7.4,7.3
38,22120038,9.9,9.8,9.1,7.9
39,22120039,9.2,8.6,10,7.7
40,22120040,9.3,7.5,8.4,8.4
