General Chemistry II
Le Ha Duong
50
4
SAT,S2
1,22074001,9.1,8.2,8,7.4
2,22074002,7.3,7.4,7,8.3
3,22074003,8.9,9.2,9.4,8.1
4,22074004,10,8.1,8.7,8.6
5,22074005,7.3,8.5,7.2,8.5
6,22074006,8.7,7.6,8.2,8.1
7,22074007,9.2,9.3,9,8.9
8,22074008,8.7,9.1,10,9.9
9,22074009,7.2,8.1,9.4,9.2
10,22074010,7.5,7.6,7.3,8.7
11,22074011,9.3,7.9,7.6,8
12,22074012,9.9,7.8,9.3,9.1
13,22074013,8.3,8.4,10,7.9
14,22074014,8.4,7.3,8.7,8.8
15,22074015,9.8,8.7,8.1,9.8
16,22074016,9.2,9,8.8,8.5
17,22074017,8.7,9.1,10,9
18,22074018,8.7,7.7,7.6,9.3
19,22074019,8.7,9,9.6,8.7
20,22074020,8.9,7.2,7.6,9.9
21,22074021,8.6,9.9,9.9,8.6
22,22074022,7.4,9.8,9,7.7
23,22074023,7.6,10,8.1,8.9
24,22074024,9.3,10,8.6,9.9
25,22074025,7.4,9.3,7.1,9.5
26,22074026,9.5,9.8,9.2,7.5
27,22074027,9.3,7,8.5,8.2
28,22074028,8.4,9.4,9.6,8.5
29,22074029,7.3,7.2,8.5,7.1
30,22074030,7.2,8,8.9,9.3
31,22074031,8.4,9.1,7.3,8.8
32,22074032,8.9,8.1,9.6,7.6
33,22074033,7.4,9.2,9.3,7.4
34,22074034,8.3,7.3,7.3,8.6
35,22074035,8,8,8,7.4
36,22074036,9.2,9.4,9.6,7
37,22074037,7.6,7,9,9.6
38,22074038,8.9,8.5,8.6,7.4
39,22074039,10,7,9.1,9
40,22074040,7,9.6,9.5,9.4
