Calculus II
Tran Thi Dang
50
4
MON,S1
1,22120001,7.6,8.1,7.1,9.6
2,22120002,10,8.5,8.4,8.7
3,22120003,9.7,9.1,9.7,8
4,22120004,7.7,8.5,9,8.2
5,22120005,8.4,9.7,9.7,8.1
6,22120006,8.3,9.7,7.6,8.7
7,22120007,8,8.7,9.6,9.9
8,22120008,8.1,8.4,7.9,7.4
9,22120009,9.2,8.8,7.9,8.6
10,22120010,8.1,7.8,7.9,7.1
11,22120011,8.6,9.8,9.8,9.5
12,22120012,8.1,7.2,9.6,7.1
13,22120013,7.8,7.2,8.2,9.5
14,22120014,8.5,8.9,8.2,7.4
15,22120015,9.8,7.5,8.3,9.1
16,22120016,8.6,8.3,8.5,9.6
17,22120017,7,8.7,8.8,7.2
18,22120018,9.2,8.3,8.4,8.8
19,22120019,7.2,7.2,8.5,8.5
20,22120020,7.6,9.6,7.1,9.2
21,22120021,9.5,10,7.3,8.5
22,22120022,8.8,7.1,7.6,9.4
23,22120023,9,8.7,7.4,9.1
24,22120024,7.8,9.6,7.6,9.4
25,22120025,7.9,7.3,8.9,9.7
26,22120026,7.5,8.8,8.8,9.9
27,22120027,8.9,10,8.1,8.2
28,22120028,9.1,8.5,8.5,7
29,22120029,8.3,9.2,7,8.8
30,22120030,8.3,7.7,9.3,7.8
31,22120031,8.2,7.8,8.7,8.2
32,22120032,8.2,8.1,9.2,7.8
33,22120033,7.6,8.8,9.4,9.9
34,22120034,7.1,7.5,8.3,10
35,22120035,9.7,9.8,7.2,8.1
36,22120036,9,8.9,9,9.1
37,22120037,7.3,9.3,9.8,9.9
38,22120038,9.6,7.1,8.7,8.6
39,22120039,8.7,7.8,7.1,9.9
40,22120040,9.7,8.3,9.1,8.8
