Calculus II
Mai Thanh An
50
4
FRI,S3
1,22112001,8.6,7.2,9.6,10
2,22112002,7.1,7.2,9.5,9
3,22112003,8.4,7.5,8.6,8.8
4,22112004,7.7,8.6,10,10
5,22112005,7.2,8.9,8.1,9.4
6,22112006,9.5,8.2,9.3,8.4
7,22112007,9.8,8.4,9.8,9.5
8,22112008,7.5,8.9,8,9.4
9,22112009,7.7,9.4,7.4,9.4
10,22112010,9.5,7.6,8.1,9.4
11,22112011,9.9,9.7,8,7.1
12,22112012,8,9.8,9,8
13,22112013,9.6,8.9,7.4,9.8
14,22112014,8.9,9.7,9.3,8.6
15,22112015,8.9,7.4,9.1,8.6
16,22112016,7.1,9.4,7.9,8.4
17,22112017,8.4,8.1,9.4,9.8
18,22112018,7.1,7.6,8,9.6
19,22112019,7.8,9.4,8.3,9.1
20,22112020,8.7,8.4,10,7.5
21,22112021,9,8.7,8.1,9
22,22112022,9.4,7.7,8.6,7.6
23,22112023,8,7.6,8.4,9.7
24,22112024,9.7,7.7,9.1,9.5
25,22112025,7.2,7.6,9.5,7.8
26,22112026,7,8.5,7.1,8.6
27,22112027,9.6,9.5,8.5,9.5
28,22112028,7.9,7.7,7.9,8.2
29,22112029,9.2,9.8,8.4,9.8
30,22112030,7.3,7.6,9.9,7.7
31,22112031,7.7,7.6,9.5,8.6
32,22112032,7.3,9.9,7.1,8.3
33,22112033,9.1,7.2,7.6,8.4
34,22112034,7.3,7.8,9.9,8.5
35,22112035,9.2,7.6,9.8,8.3
36,22112036,7.2,7,7.9,7.8
37,22112037,9.5,9.4,9,7.4
38,22112038,8.3,8.7,7.5,8.2
39,22112039,7.4,7.3,7.1,9
40,22112040,7.8,9,7.5,7.1
