Introduction to Computer Science II
Le Quoc An
50
4
TUE,S4
1,22070001,9.1,8.2,9.9,10
2,22070002,7.9,8.8,9.7,7.1
3,22070003,9.6,9.3,8.8,9.9
4,22070004,9.1,9.2,8,7.4
5,22070005,9.8,8,8.8,9.8
6,22070006,9.6,8.2,7.1,9.7
7,22070007,7.7,8.2,9.2,8.1
8,22070008,9.5,9.5,9.9,8.1
9,22070009,8.3,8.3,8.9,8.2
10,22070010,7.5,7.1,9.2,8.7
11,22070011,9.6,8.6,8.7,9.6
12,22070012,7,8,8.6,8.9
13,22070013,8.5,8.5,8.8,9.9
14,22070014,9.5,8.5,8.4,8
15,22070015,8.7,8,8.2,9.1
16,22070016,8.9,9.9,9.6,9.4
17,22070017,8.5,9.4,9,8.6
18,22070018,7.4,7,9.1,7
19,22070019,9.5,9.6,7.6,7.9
20,22070020,8,9.7,8.2,10
21,22070021,8.9,9,8.7,7.2
22,22070022,8.8,7.2,8.8,8.4
23,22070023,8.4,8.3,8.7,7.1
24,22070024,8.6,9.3,9.3,7.9
25,22070025,7.5,7.8,9.9,7.2
26,22070026,8.8,8.8,8.7,8.4
27,22070027,7,8.7,7.2,8.9
28,22070028,7.3,7.4,8.9,8.4
29,22070029,9,7,7.7,8.2
30,22070030,10,9.8,7.4,7.1
31,22070031,9.3,8.1,7.7,9.4
32,22070032,9.9,7.7,9.8,8.3
33,22070033,9.9,8.4,7,9
34,22070034,9.4,7.7,7.6,8.1
35,22070035,9.7,7.8,8.8,7.2
36,22070036,9.2,8,7,9.8
37,22070037,8,8.7,9.8,7.3
38,22070038,9.1,7.7,7.3,8.1
39,22070039,8.9,9.1,7,7.6
40,22070040,7.7,8.9,9.2,7.8
