Introduction to Computer Science II
Tran Ha Hung
50
4
TUE,S2
1,22010001,9.1,9.8,7.4,7
2,22010002,7.2,8.3,7.8,7.2
3,22010003,8.7,7.7,7.9,9.6
4,22010004,8.6,9.4,7,8.3
5,22010005,9.7,8.2,7.4,7
6,22010006,9.7,8.3,7.3,7.5
7,22010007,9.3,7.1,9.4,8.8
8,22010008,9.6,8.9,9.5,9.5
9,22010009,9.3,9.1,7.8,9.8
10,22010010,9,7.2,9.8,8.3
11,22010011,7.5,9.9,9.3,7.6
12,22010012,7.2,8,7.7,8.9
13,22010013,7.8,8.6,9.7,7.4
14,22010014,8.5,9.9,8.6,7.3
15,22010015,9,9.4,7.8,9.6
16,22010016,7.6,7,9.9,9.5
17,22010017,7.5,8.3,7.3,9.3
18,22010018,9.1,9.5,7.6,8.8
19,22010019,7.3,7.1,9.8,8.9
20,22010020,8.2,8.9,8.5,9.3
21,22010021,8.5,9.7,7.5,9.8
22,22010022,9.9,8.2,9.1,9.6
23,22010023,9,9.4,8.9,7.1
24,22010024,8.1,9.7,8.7,8.9
25,22010025,8.5,8.3,7.3,9.4
26,22010026,8.5,9.3,7.7,7
27,22010027,8.8,7.6,7,9.7
28,22010028,8.3,9.3,9.5,7.7
29,22010029,9.1,9.3,7.9,9.5
30,22010030,7.6,7.5,9.6,7.4
31,22010031,9.3,7.6,8.3,8.7
32,22010032,8.6,7.4,7.8,8.6
33,22010033,7.1,10,8.2,8.9
34,22010034,9.1,8.5,8,9.3
35,22010035,8.3,7.5,7.2,7
36,22010036,8.4,8.2,8.3,7.8
37,22010037,8,8.6,8.5,8.6
38,22010038,8.2,7.2,8.7,8.5
39,22010039,8.9,8.1,7.6,7.2
40,22010040,9.9,7.3,7.6,9
