General Physics II
Ngo Ngoc Duong
50
4
THU,S4
1,22030001,7.6,9.2,7.4,7.2
2,22030002,9.6,7.6,8,9.5
3,22030003,9.6,8.2,9.9,9.7
4,22030004,8.3,7.3,9.4,9
5,22030005,8.1,7.4,8.3,8.2
6,22030006,9.2,8,7.9,9
7,22030007,7.1,8.8,9.4,7
8,22030008,8.2,8.6,8.9,7.7
9,22030009,8.4,7.3,8.1,7.3
10,22030010,8.3,8.8,9.1,9.7
11,22030011,7.9,9.2,8.4,7.6
12,22030012,7.8,10,9.1,7.2
13,22030013,8.2,7.6,8.3,8.6
14,22030014,8.3,7.7,9,7.3
15,22030015,10,7.3,7.3,8.9
16,22030016,9.5,9.4,9.7,8.7
17,22030017,10,8.3,9.2,9.7
18,22030018,8.3,9.9,8.9,7.5
19,22030019,8,8.4,7,9.1
20,22030020,7.2,8.9,9.6,9.2
21,22030021,9.6,9.6,7.3,7
22,22030022,8.1,9.3,7.8,7
23,22030023,8.8,7.3,9.9,9.3
24,22030024,8.4,7.5,7.4,9.9
25,22030025,9.8,7.9,8.4,9.8
26,22030026,8.6,8.4,9.4,7
27,22030027,7.6,7.4,7.4,9.3
28,22030028,9.3,9.5,8.1,8.4
29,22030029,7.7,9.7,9,8.4
30,22030030,9.5,7.9,9.7,7.1
31,22030031,9.8,8.9,8.3,8.9
32,22030032,7.9,7.4,7.7,7.6
33,22030033,7.5,8.6,9.3,10
34,22030034,8.9,9.4,7.4,8.6
35,22030035,9.5,8.2,8.2,7.6
36,22030036,7.8,9.3,9.4,7.2
37,22030037,9,9.9,7.4,9.6
38,22030038,7.5,10,9.5,9.1
39,22030039,9,9.2,8.4,8.7
40,22030040,8.3,9,8.1,9.8
