General Chemistry II
Ngo Chau Dang
50
4
MON,S1
1,22144001,7.6,8.2,8,7.4
2,22144002,9.7,7,8.8,8.2
3,22144003,7.9,8.5,9.4,7.9
4,22144004,8.1,8.6,7.7,8.4
5,22144005,7.8,8.5,8.7,7.7
6,22144006,8.6,7.2,8.9,9
7,22144007,9.2,7.6,7.2,8.7
8,22144008,7.8,9.1,9.6,9.8
9,22144009,8.5,9.2,9.3,9.1
10,22144010,8,9.2,8.8,8.6
11,22144011,8,9.1,9.2,8.7
12,22144012,9.1,7.2,9.5,7.8
13,22144013,9.2,7.9,7.8,9.1
14,22144014,10,9.5,8.3,9
15,22144015,7.2,9.3,8,7.3
16,22144016,7.3,8.3,8.9,7.8
17,22144017,8.5,8.1,9.3,9.7
18,22144018,9.1,7.1,8.6,8.3
19,22144019,8.3,8.7,8,9.7
20,22144020,7.5,9.5,8.8,8.8
21,22144021,8.9,10,7.3,9.2
22,22144022,8.7,7.6,7.3,7.8
23,22144023,7.2,9.4,9.1,7
24,22144024,8.4,9.7,8,9.5
25,22144025,7,7.7,9.8,8.1
26,22144026,8.1,7.3,7.8,8.9
27,22144027,8.1,9.7,7.8,9.2
28,22144028,9.6,9.9,8,9.5
29,22144029,7,8.8,7.1,9.6
30,22144030,7.3,9.7,7.7,7.3
31,22144031,7.6,9.9,9.1,7
32,22144032,8.2,7.6,9.3,8.7
33,22144033,8,9,8.4,8.2
34,22144034,9.3,9.9,7.2,9.1
35,22144035,8.4,7.1,9.7,7.3
36,22144036,9.4,9,9.6,8.6
37,22144037,8.3,9,9.2,7.5
38,22144038,8.9,7.9,8.7,9.5
39,22144039,9,7.6,9,8.4
40,22144040,10,8.3,9.6,8.9
