Introduction to Computer Science II
Le Khoi Dang
50
4
THU,S4
1,22042001,9.1,8.1,7.8,10
2,22042002,8.4,9.7,9.9,7
3,22042003,7.5,7.3,7.6,9.8
4,22042004,7.1,9.5,7.1,7.6
5,22042005,8.9,9.5,7.3,7.6
6,22042006,7.1,8.2,8.6,9.3
7,22042007,8.2,8.7,9.4,8.1
8,22042008,7.3,8.9,9.7,7.9
9,22042009,8.8,8.7,7.1,7.3
10,22042010,9,7.6,9.2,7.3
11,22042011,7,7.6,7.1,7.3
12,22042012,7,8.2,9.8,9.8
13,22042013,7.4,8.2,9.9,7.5
14,22042014,8.7,7.7,8.8,9.4
15,22042015,9.5,9.2,9.2,7.7
16,22042016,7.7,8.1,8.5,7.1
17,22042017,8.1,7,8.9,9
18,22042018,9.6,9.2,8,7.3
19,22042019,7.9,9.9,8.9,8.7
20,22042020,9.8,8.9,8.2,7.6
21,22042021,9.7,9.6,7.5,8.7
22,22042022,7.6,8.4,9.9,7
23,22042023,7,7.8,8.2,9.9
24,22042024,8.9,7.7,8.3,9.2
25,22042025,7.5,7.9,9.2,9.8
26,22042026,8.3,8.6,9.8,7.2
27,22042027,8.3,8.5,9.8,7.2
28,22042028,9.8,7.9,8,8.7
29,22042029,8.6,7.2,7.1,9.3
30,22042030,7.3,9.6,9.1,9.3
31,22042031,8.1,7.7,9.9,9.6
32,22042032,9.6,7.4,7.2,9.1
33,22042033,8,9.7,7.6,8
34,22042034,7.9,7.1,8.1,8.5
35,22042035,9.5,9.6,10,8.2
36,22042036,9.2,8.6,8.8,7.2
37,22042037,9.8,10,7.4,7.7
38,22042038,7,8.9,8.4,9.9
39,22042039,8,9,8.8,7.9
40,22042040,9.2,8.7,8.2,9.9
