General Physics II
Mai Thi Hung
50
4
FRI,S3
1,22100001,9,8.7,7.2,7.4
2,22100002,9.8,7.8,9,9.8
3,22100003,9.4,9.1,8.7,9.4
4,22100004,7.1,8.7,9.8,9.7
5,22100005,7.2,9.9,8.1,7.6
6,22100006,9.1,9.1,9.7,9.9
7,22100007,9.1,7.5,8.5,7.8
8,22100008,8.3,7.8,7.2,9.5
9,22100009,7.8,9.8,9.8,7.4
10,22100010,8.2,9.2,8.6,7.2
11,22100011,8.5,9.7,7.4,7.4
12,22100012,10,7.9,7.7,8.1
13,22100013,8.3,9.3,7.1,7.4
14,22100014,7.8,9.9,9.7,7.8
15,22100015,7.6,9.8,8.2,9.5
16,22100016,9.9,8.3,9.8,8.6
17,22100017,9.5,8.4,7.3,7.5
18,22100018,9.2,9.3,7.7,7.4
19,22100019,7.3,7.5,10,7.7
20,22100020,9.6,8.2,9,7.6
21,22100021,8.7,9.4,7.3,8.5
22,22100022,8.9,9.3,9.5,9.7
23,22100023,8.9,8.1,7,7.4
24,22100024,7.5,7,9.1,8.9
25,22100025,10,8.3,7.7,8.8
26,22100026,7.7,9,7.3,8.6
27,22100027,9.7,7.3,9.4,10
28,22100028,7.1,8.5,7.9,8.2
29,22100029,8.6,7.3,9.2,7.3
30,22100030,9,8.6,9.2,9.6
31,22100031,7.5,7.8,7.4,7.3
32,22100032,9.4,7.9,9.4,8.4
33,22100033,7.7,9.2,7.1,8.5
34,22100034,8.5,9.7,9.8,9.6
35,22100035,9.4,9.3,8.1,7.3
36,22100036,8.4,8.7,9.3,8.4
37,22100037,7.8,8.2,7.2,8.9
38,22100038,8.8,9.5,7.6,8.8
39,22100039,9,7.2,8.8,8.8
40,22100040,9.1,9.4,7,9
