Introduction to Computer Science II
Ngo Thanh Minh
50
4
FRI,S3
1,22112001,9.5,7.5,9.3,10
2,22112002,9.1,9.6,9,7.5
3,22112003,9.2,9.2,9.8,9
4,22112004,9.5,9.2,8.2,9
5,22112005,9.1,8.5,9.3,8.2
6,22112006,9.7,9.8,9.8,8.2
7,22112007,7.9,7.3,7.9,7.7
8,22112008,9.3,7.4,8.9,9.8
9,22112009,9.5,9.3,7.5,7.3
10,22112010,9.9,9.1,8.2,7.8
11,22112011,8.9,9.4,8.1,8.3
12,22112012,8.3,9.9,9.2,9.9
13,22112013,8.1,9.1,7,9.5
14,22112014,7.1,8.4,9.6,8.4
15,22112015,8.6,9.3,8.3,9.6
16,22112016,8.5,9.8,9.9,7.9
17,22112017,9.4,8.1,7.5,7.4
18,22112018,9.6,7.1,9.2,9.8
19,22112019,7,7.2,8.1,7.7
20,22112020,7.3,7.5,8.9,10
21,22112021,9.5,9.6,9.6,7.3
22,22112022,9.2,7.9,10,8.5
23,22112023,8.9,8.7,9.7,7.3
24,22112024,7.8,9.2,8,7.7
25,22112025,9.1,8.8,8.5,9.5
26,22112026,9,9.3,8.8,8.1
27,22112027,8.1,8.3,8.7,7.8
28,22112028,9.1,7.4,7.1,7.2
29,22112029,7.8,8.3,7.2,7.3
30,22112030,8.9,8.1,8.3,7.2
31,22112031,9.8,9.6,9.6,9.2
32,22112032,7.1,7.4,7.9,9.8
33,22112033,7.2,9.7,7,7.2
34,22112034,8.8,7,8.4,9.2
35,22112035,9.3,9.2,8.6,9.9
36,22112036,7.3,7.6,8,8
37,22112037,8.9,10,8.3,9.7
38,22112038,9,7.6,9.6,9.3
39,22112039,7.9,7.1,8.3,9.5
40,22112040,9.7,7.6,7.1,8.3
