Calculus II
Nguyen Ha Hung
50
4
FRI,S1
1,22040001,9.5,8.8,9.2,8.2
2,22040002,8.6,7,9.2,7.1
3,22040003,7.4,7.8,7.7,9.7
4,22040004,9.8,10,9.6,7.2
5,22040005,7,8.4,9,9.6
6,22040006,7.9,7.5,10,9.5
7,22040007,7.6,8.1,8,9.3
8,22040008,8.7,9.3,9.1,9.8
9,22040009,9,8.9,8.8,8.3
10,22040010,8.5,8.5,8.7,8.5
11,22040011,7.2,9.1,7.7,7.6
12,22040012,8.4,8.9,7.8,8.6
13,22040013,9.4,8.5,7.4,8
14,22040014,7.2,8.5,8.6,8.4
15,22040015,8.3,9.8,7.3,8.3
16,22040016,7.8,9.7,9.6,7.7
17,22040017,7.2,9,9.3,9.8
18,22040018,7.5,9.2,9.1,9
19,22040019,8.2,7.4,8.4,9.9
20,22040020,8.8,8.9,7.1,10
21,22040021,9,9,8.8,9.7
22,22040022,7,9.9,8,8.5
23,22040023,7.8,8,8.9,9
24,22040024,7,8.8,7.2,8.1
25,22040025,8.1,8.6,9.4,8.3
26,22040026,7.5,7.5,9.6,8
27,22040027,7,7.6,8.1,7.2
28,22040028,8,8.1,8.6,9.7
29,22040029,8.7,8.7,8.3,7.9
30,22040030,8.9,9.9,8.1,7.9
31,22040031,9.9,8.5,8.9,8
32,22040032,8.1,8.7,7.5,9.6
33,22040033,10,8.9,10,7.4
34,22040034,7.1,7.8,7.6,8.5
35,22040035,8.1,9.9,7.2,8.2
36,22040036,8.9,7,7.9,9.6
37,22040037,9.9,7.6,10,7.6
38,22040038,8.8,9.7,9.5,7.8
39,22040039,7.2,8.8,9.2,7.2
40,22040040,9.4,8.9,8.3,8.3
