Calculus II
Pham Quoc Duong
50
4
THU,S4
1,22042001,7.3,8.4,8.1,7.2
2,22042002,9.6,8.2,7.3,8.9
3,22042003,9.6,7.2,8.8,9.5
4,22042004,9.1,7.4,8.3,9.8
5,22042005,8.7,8.2,8.8,9.1
6,22042006,7.2,8.3,8,8.1
7,22042007,7.7,9.5,8,7.3
8,22042008,8.2,9.7,7.8,7.8
9,22042009,9.9,8.8,9.3,9.5
10,22042010,8.5,8.7,7.8,7.8
11,22042011,8.9,9.2,7.6,7.4
12,22042012,7.6,7.4,8.1,7.9
13,22042013,8.6,8.9,7.4,9.2
14,22042014,9.5,8.1,9.3,9
15,22042015,9.1,8.5,8.8,9.9
16,22042016,7.1,8.6,8.6,8.4
17,22042017,8.1,7.6,7.8,7.4
18,22042018,9,8.6,10,9.1
19,22042019,9,9.2,7.4,7.2
20,22042020,8.5,7.5,9.6,10
21,22042021,8.4,7.5,9.5,7.9
22,22042022,9,9,9.1,10
23,22042023,7.7,10,8.9,7.6
24,22042024,8.8,7.5,7.7,8
25,22042025,7.5,9.3,9.7,7.9
26,22042026,8.8,9.1,7.7,7.8
27,22042027,7.2,9.6,8.1,9.4
28,22042028,7.7,8.8,7.1,9.7
29,22042029,7,8.4,10,9.6
30,22042030,9.2,9.4,9.2,9.9
31,22042031,8.2,8.1,7.7,8.8
32,22042032,7.3,9.3,9,8.6
33,22042033,9.6,8.5,7.8,9.3
34,22042034,8.8,9.2,7.3,9.6
35,22042035,8.6,9.1,9,8.6
36,22042036,9.9,7.2,7.6,8.1
37,22042037,7.5,8.7,8.7,9.1
38,22042038,7.9,9,8.4,9.2
39,22042039,9.5,8.9,9.7,9.8
40,22042040,8.7,8.8,7.2,7.7
