General Physics II
Bui Van Nghia
50
4
THU,S2
1,22090001,8,7.6,10,8.1
2,22090002,10,7.9,8.3,7.4
3,22090003,7.6,8.9,7.7,8.7
4,22090004,9.9,8.5,7.1,8.2
5,22090005,9.6,8.5,7.9,8.9
6,22090006,9.3,7.3,8.1,7.7
7,22090007,7.7,9.2,8.4,7.5
8,22090008,9.4,9.6,9.5,8.2
9,22090009,7.4,7.3,7.8,7.4
10,22090010,9.5,7.8,7.9,9.7
11,22090011,8.2,7.8,7.7,9.2
12,22090012,9.3,9.4,9,8.1
13,22090013,8.1,8.8,8.3,8.8
14,22090014,7.7,8.4,7.4,7.4
15,22090015,7.9,8.2,7.8,8
16,22090016,8.8,8.8,7.1,8.9
17,22090017,8.1,7.7,8.9,8.5
18,22090018,9.3,9.5,8.5,9.8
19,22090019,9.9,7.9,9.3,9
20,22090020,8,9,7.8,7.4
21,22090021,9.9,9.6,8.4,9
22,22090022,9.9,7,9.6,8.8
23,22090023,8.9,7,8.4,9
24,22090024,8.4,7.2,8.6,7.6
25,22090025,9.5,8.1,10,9.9
26,22090026,8.4,9.2,8.7,9.5
27,22090027,7.6,10,10,10
28,22090028,7,7.6,9.7,7.4
29,22090029,9.2,8.3,7.5,9.4
30,22090030,7.2,7.9,7.4,10
31,22090031,7.5,9.4,8.9,9.6
32,22090032,9.2,8.4,9.2,9.3
33,22090033,9.1,7.2,9.6,9.9
34,22090034,9.2,7.9,7.6,9.5
35,22090035,9.5,8.6,9.4,8.2
36,22090036,7.2,9.3,8.7,7.7
37,22090037,7.3,7.8,10,7
38,22090038,9.5,7.4,9.4,7.7
39,22090039,8,9.3,9.7,8.7
40,22090040,8.8,7.9,8.1,8.5
