Introduction to Computer Science II
Mai Chau Tin
50
4
WED,S1
1,22104001,8.1,9.9,9.7,8.3
2,22104002,7.7,7.6,7.6,7.9
3,22104003,8.4,9.3,7.3,7.4
4,22104004,7,7.4,7.2,7.6
5,22104005,7.1,8.8,9.4,9.3
6,22104006,8.9,8.8,8.7,7.9
7,22104007,8.4,9,9.3,8.9
8,22104008,9.5,8,7,9.9
9,22104009,9.2,7.2,7.4,8.7
10,22104010,7.2,8.3,7.2,7
11,22104011,7.8,9.8,8.9,9.7
12,22104012,8.1,7.4,9.8,9.4
13,22104013,8.8,7.6,9.2,8.4
14,22104014,9.6,9.5,9.1,9.7
15,22104015,7.2,8,7.5,8.2
16,22104016,9.7,9.8,10,8.4
17,22104017,9.9,8.2,9.6,9.8
18,22104018,9.2,8.2,8.9,7.6
19,22104019,8.3,8.7,7.6,7.8
20,22104020,7.8,9.3,8.4,7.2
21,22104021,9.6,9.8,8,7.7
22,22104022,8.8,8.7,7.6,8
23,22104023,10,7.5,9.4,7
24,22104024,10,7.6,8.6,8.3
25,22104025,8.9,7.7,9.7,10
26,22104026,10,8.1,7.9,8.9
27,22104027,7,9.3,9.2,9.7
28,22104028,8.3,9.9,9.4,9.8
29,22104029,8.8,9.4,9.5,9.5
30,22104030,9.6,9.8,7.3,9.5
31,22104031,9.9,7.8,7.7,9.3
32,22104032,9.4,8.4,9.6,9.2
33,22104033,8.9,7.8,9,9.3
34,22104034,7.5,7.7,9,9.7
35,22104035,7.9,9.4,9,8.8
36,22104036,8.1,8.4,7.2,7.1
37,22104037,9.6,9.8,9.5,7.9
38,22104038,8.6,9,8.5,8.4
39,22104039,9.9,7,9.4,7.7
40,22104040,8.9,9.5,7.3,7.1
