General Chemistry II
Vo Quoc An
50
4
THU,S4
1,22054001,7.4,7.9,8.9,9.4
2,22054002,8.2,9.6,9.5,8.7
3,22054003,7.4,7.8,7.1,7
4,22054004,10,9.7,9.4,9.6
5,22054005,8.1,9.6,7.8,9.2
6,22054006,9.9,9.1,7.4,7.5
7,22054007,8.6,8.3,9.4,8.1
8,22054008,7.6,7,8.7,8.9
9,22054009,7.2,9.9,7,7.2
10,22054010,8.1,9.9,9.3,9.1
11,22054011,7.3,9.2,9.2,9.4
12,22054012,7.8,9.1,8.5,8.5
13,22054013,7.9,7.5,8.6,7.4
14,22054014,9.9,7.4,7.8,9.4
15,22054015,7.9,8.5,8.6,7.2
16,22054016,8.3,7.3,7.8,8.5
17,22054017,8.8,9.7,8,9.9
18,22054018,7.2,7.2,8.3,9.9
19,22054019,7.4,8.6,8.7,8
20,22054020,8.2,8.9,9.8,9.1
21,22054021,9.7,9.3,7.9,7.8
22,22054022,9,8.7,7.2,7.2
23,22054023,7.8,9,9.7,8.5
24,22054024,7.5,8.1,8,7
25,22054025,10,8,8.3,9.9
26,22054026,7,9.5,8.2,7.5
27,22054027,7.1,8.6,7.7,7
28,22054028,8.3,9.2,7.9,9.3
29,22054029,8.5,8.9,7.6,8.8
30,22054030,7.1,8.4,7,9.9
31,22054031,9.4,7.3,8.6,8.3
32,22054032,8.2,7.6,8.7,7.4
33,22054033,9.7,9.7,8.9,8
34,22054034,8.1,9.4,7.1,8.3
35,22054035,9.3,7.7,9.2,7.1
36,22054036,7.4,9.9,9.9,7.4
37,22054037,9.3,7.3,7.8,8.1
38,22054038,8.7,8.7,8.1,8.9
39,22054039,8.3,8.3,9.7,8.4
40,22054040,8.9,7.7,8.8,10
