General Physics II
Vo Trung An
50
4
SAT,S2
1,22062001,8.9,7.6,7.4,7.6
2,22062002,8.9,8.7,8.7,8.9
3,22062003,9,8.7,9,7.7
4,22062004,8.8,8.3,8,8.9
5,22062005,8.3,8.3,8.9,8.1
6,22062006,8.3,9.1,9.4,9.2
7,22062007,9.9,9.1,8,8.5
8,22062008,8.1,9.6,9.7,8.7
9,22062009,8.1,8.2,8.9,8.6
10,22062010,8.1,8.6,9.7,7
11,22062011,7.3,8.5,9.3,8.7
12,22062012,7.2,9.9,9.4,9.9
13,22062013,9.7,8,7.5,7
14,22062014,8.2,7.6,9,7.7
15,22062015,8.4,8.1,9.1,9.7
16,22062016,8.6,7.3,7.3,9.5
17,22062017,8.5,7.6,7.5,7.2
18,22062018,9.7,8.4,7.6,10
19,22062019,9.3,8.3,8.1,7.6
20,22062020,8.1,8,7.1,9
21,22062021,7.9,9.8,9.2,9.8
22,22062022,8.1,9,9.4,9.5
23,22062023,9.3,9.4,7.8,9.7
24,22062024,8.9,8.2,9.1,8.1
25,22062025,9.6,7.8,9.9,9.1
26,22062026,7.3,9.6,7.7,8.4
27,22062027,9.6,9,9,9.7
28,22062028,8.2,9.7,8.5,9.2
29,22062029,8.7,8.2,8.9,9.9
30,22062030,9.2,7.7,8.7,9.7
31,22062031,9.4,8.3,7.3,9.9
32,22062032,8.4,8.2,7,7.5
33,22062033,8.6,8.5,9.1,8.5
34,22062034,9.3,9.8,9.2,8.1
35,22062035,7.1,9.3,7.8,9.1
36,22062036,9.9,8.8,8.6,7.6
37,22062037,10,7.7,9.7,8.7
38,22062038,8.4,7.2,7.6,9.3
39,22062039,9.4,9.5,8.7,9.7
40,22062040,9.4,8,8.7,7.8
