Introduction to Computer Science II
Vo Ngoc Duong
50
4
FRI,S1
1,22052001,7.1,8,8.4,10
2,22052002,7.4,7.9,9.4,9.8
3,22052003,10,7.7,8.7,8.6
4,22052004,7,8.5,9,9.7
5,22052005,8.1,8.1,9.1,7.4
6,22052006,7.8,9.6,7.4,8
7,22052007,8.2,9.6,9.9,9.6
8,22052008,7.8,8.2,7.4,9.8
9,22052009,7.1,8.9,7.4,8.3
10,22052010,7.1,7.6,9.2,7.3
11,22052011,9.1,8.3,9.4,7.3
12,22052012,9,8.1,9.2,7.7
13,22052013,10,9.5,9.9,7.7
14,22052014,9.5,7.7,9.1,9.6
15,22052015,7.8,8.8,8.5,7.4
16,22052016,8.2,8.9,8.6,10
17,22052017,7.1,9.4,7.6,7.5
18,22052018,8.4,7.8,7,7
19,22052019,9.6,8.3,8.1,9.2
20,22052020,9.7,7.6,8.2,9.7
21,22052021,8.1,9.9,7,8.8
22,22052022,8.9,9.2,8.3,8.3
23,22052023,10,9.8,9.6,7.6
24,22052024,8.9,8.7,7.3,9.5
25,22052025,7.5,9.9,9.3,7.8
26,22052026,8.6,8.6,9.4,7.2
27,22052027,7,8.8,9.3,7.6
28,22052028,8.7,9.8,8.5,9.1
29,22052029,7.3,8.4,7.1,7.1
30,22052030,8.4,7.3,9.9,8.7
31,22052031,7.5,7.7,7.3,7.3
32,22052032,9.9,8.1,8.4,9.4
33,22052033,7.9,8.3,9.9,7.9
34,22052034,9,9.2,7.1,9.7
35,22052035,9.4,8.3,8.8,9.7
36,22052036,9.4,7.2,8.1,9
37,22052037,8.7,7.8,7.7,9.8
38,22052038,8.6,7.5,8.5,9.6
39,22052039,8,7.7,8.3,8.5
40,22052040,9.4,7.2,9.6,8.3
