Introduction to Computer Science II
Do Trung Minh
50
4
SAT,S4
1,22134001,7,8.4,9.1,9.8
2,22134002,8.3,7.4,7.7,8.4
3,22134003,8,8.1,9.4,7.5
4,22134004,7.1,9.6,9.3,8.5
5,22134005,9.4,7.7,9.2,9.7
6,22134006,8.1,7.4,9.1,9.6
7,22134007,8,8.5,10,8.2
8,22134008,8.5,9.1,9.5,9.6
9,22134009,9.1,10,9.4,8.9
10,22134010,9.9,7.4,7.2,8.1
11,22134011,7.6,8.9,7.4,9.1
12,22134012,8.3,8.3,8.8,8.8
13,22134013,9.9,8.1,8.8,7.4
14,22134014,7,7,7.4,7.5
15,22134015,7.1,9.4,7.9,9.4
16,22134016,9.9,8.3,8.2,7.9
17,22134017,7.5,8.1,7.6,9.4
18,22134018,7.3,9.3,8.2,9.5
19,22134019,9.9,8.6,8.7,7.7
20,22134020,7.7,8.3,7.9,9.3
21,22134021,9.4,9.6,7.2,8.2
22,22134022,8.5,7.3,9.9,9
23,22134023,8.3,8.8,9.1,7.9
24,22134024,9.8,8.1,7,8.2
25,22134025,7.2,7.2,7.4,8.3
26,22134026,7.8,7.5,9.3,9
27,22134027,7.7,8.5,9.8,8.3
28,22134028,9.6,9.4,7.7,7.3
29,22134029,7.4,8.5,7.1,7.4
30,22134030,8.7,7.7,9,9.9
31,22134031,9.3,7.7,7.9,9.2
32,22134032,9.2,8.9,8.9,8.8
33,22134033,8.2,7.8,7.8,8.6
34,22134034,9,7,9,8.2
35,22134035,7,9.4,9.2,9.6
36,22134036,9.1,9.4,10,8
37,22134037,7.7,9.7,7.3,9.6
38,22134038,10,8.9,9.9,7.9
39,22134039,9.4,9.7,7.1,8.6
40,22134040,9.3,9,8,9.6
