General Physics II
Bui Khoi Minh
50
4
MON,S3
1,22072001,9.6,8.7,7.2,7.9
2,22072002,8.1,8.6,8.5,7.4
3,22072003,8.1,8.6,7.9,8.7
4,22072004,10,8.8,7,7.4
5,22072005,7.2,10,8.8,8.7
6,22072006,9.3,7.3,9.3,7.6
7,22072007,9.4,9.2,7.1,7
8,22072008,7.5,9.3,8.3,9.9
9,22072009,8.6,7.9,8.4,7.1
10,22072010,9.3,8.6,8.7,7.9
11,22072011,8,7.3,9,8.9
12,22072012,7.9,7.7,9.8,9.5
13,22072013,8.8,9.8,7.4,8.8
14,22072014,8.7,8.7,10,9.7
15,22072015,7.5,7,7.3,8.1
16,22072016,8.4,7.3,8.4,8.1
17,22072017,9.6,7.8,7.2,9.8
18,22072018,7.5,8.6,7.4,9.9
19,22072019,8.9,8.1,7.3,7.5
20,22072020,8.6,9.7,9.1,7.5
21,22072021,9.3,7.8,9.7,7
22,22072022,8.3,7,8.4,9.6
23,22072023,7.3,8.8,7.3,9.4
24,22072024,8.3,7.4,7,8.4
25,22072025,7.7,7.5,9,9.6
26,22072026,8.1,8.4,9.3,9.5
27,22072027,8.2,7.2,8.4,7.5
28,22072028,7.6,7.4,9.6,8.8
29,22072029,8.6,7.2,9.5,7.1
30,22072030,7,9.7,7.8,8.5
31,22072031,9.2,9.9,8.7,7.4
32,22072032,7.2,8.3,9,9.4
33,22072033,8.2,8.5,8.4,8.2
34,22072034,9.5,8,9.6,9.5
35,22072035,9.8,8.9,9.7,7.7
36,22072036,8.7,8.7,10,9.2
37,22072037,7.7,10,8.1,9
38,22072038,8.7,8.9,7.5,8.2
39,22072039,8.5,7.8,7.9,10
40,22072040,9.5,8.7,9.5,7.5
