Introduction to Computer Science II
Do Quoc An
50
4
FRI,S3
1,22124001,7,7.6,9.9,9
2,22124002,10,9.5,7.8,7.6
3,22124003,8.3,7.6,7.5,9.9
4,22124004,9.1,9,7,10
5,22124005,7.6,8.8,7,9.7
6,22124006,7.5,9.8,8.3,7.9
7,22124007,8,8.3,7.6,8.3
8,22124008,9.5,7,8.8,8.6
9,22124009,7.3,7,7.9,7.9
10,22124010,9.2,7.6,8.5,9.2
11,22124011,7.8,7.9,9.4,7.8
12,22124012,7.4,9.2,7.4,8.3
13,22124013,8.6,8.7,8.5,8.9
14,22124014,9.5,8,7.5,8.3
15,22124015,9.9,7.5,9.5,9.3
16,22124016,8.4,9.7,9.7,8.8
17,22124017,8.7,8.9,8,9
18,22124018,8.6,7.6,7.6,9.4
19,22124019,7.6,8,8.5,7.3
20,22124020,7.1,8.9,7.2,7.9
21,22124021,7.5,7.4,7.6,7.7
22,22124022,8.4,7.9,9.3,8.8
23,22124023,8.3,7.4,9.8,9.8
24,22124024,9.1,10,7.1,7.9
25,22124025,9,8.8,8.8,8.9
26,22124026,7.8,9,7.7,7.6
27,22124027,8.3,7,9.4,7.1
28,22124028,9.7,7.9,8.3,7.3
29,22124029,8.8,7.5,10,7.9
30,22124030,8.4,7.1,9.2,8.8
31,22124031,9.5,8.9,9.9,9.5
32,22124032,9.7,7.5,9.8,9.6
33,22124033,7.4,9.9,7.8,8.8
34,22124034,9.4,7.5,9.3,9
35,22124035,9.3,7.7,7.1,7.8
36,22124036,7.2,8.7,10,9
37,22124037,9.6,9.6,8.6,7.5
38,22124038,7.3,9.1,9.6,7.8
39,22124039,8.8,8,7.4,7.3
40,22124040,8.9,7.2,8.1,8.6
