Calculus II
Le Van Hung
50
4
WED,S3
1,22032001,7.7,7.8,8.8,7.1
2,22032002,8.3,9.3,8.6,9.9
3,22032003,9.3,8.3,8.9,8.6
4,22032004,8.5,9.5,7.7,9.5
5,22032005,9.3,9.1,9.5,8.8
6,22032006,8.9,9.3,7.6,7.1
7,22032007,8.4,7,8.2,8
8,22032008,7.3,9.9,8.6,7.4
9,22032009,9.5,8.2,7.4,8.4
10,22032010,7.5,7.1,8.5,7.9
11,22032011,7.8,7.6,7.2,9.5
12,22032012,7.1,9.9,9.6,8
13,22032013,9.9,8.2,8.4,9.8
14,22032014,9.2,9.6,7.7,8.6
15,22032015,8.3,10,9.4,8.9
16,22032016,8.8,9.1,9.9,8.7
17,22032017,8.3,8.3,9.4,10
18,22032018,8,7.3,7.9,9.1
19,22032019,9.3,8.5,9.8,7.8
20,22032020,8.7,8.1,9.6,7.4
21,22032021,7.1,9.8,9.1,9.3
22,22032022,7.6,8.5,7,7.4
23,22032023,7.8,8,10,7.9
24,22032024,8.1,8.4,8.3,9.3
25,22032025,8.7,7.8,7.1,7.9
26,22032026,7.2,9.1,10,8.2
27,22032027,9.8,8.4,7,8.4
28,22032028,7.4,7.4,7.5,8.7
29,22032029,8.1,9.7,9.4,7.1
30,22032030,7.5,8.1,8.9,9
31,22032031,10,8.3,7.8,9.6
32,22032032,10,9.8,8.8,7.6
33,22032033,7.4,7.7,7.8,9.3
34,22032034,8.7,8.3,9.5,9.2
35,22032035,9.8,8.8,9.8,9.7
36,22032036,9.6,7.8,7.3,7.4
37,22032037,8.7,7.8,7.1,8.7
38,22032038,9.8,7.1,8.5,7.1
39,22032039,10,7.1,8.9,8.8
40,22032040,7.1,8.4,8.1,8.5
