Calculus II
Bui Ngoc Minh
50
4
THU,S2
1,22090001,9.6,8.5,8.5,9
2,22090002,7.6,9,8.3,7.7
3,22090003,8.8,8.3,9.7,8.6
4,22090004,9.5,7.3,7.2,9.1
5,22090005,9.4,8.3,9.6,9.5
6,22090006,9.1,7,8.8,7.8
7,22090007,8.6,9.1,9.7,8.8
8,22090008,7.5,7.1,9.3,8
9,22090009,8.7,7.8,9.7,8.7
10,22090010,9.1,9.6,8.1,8.5
11,22090011,9,9.6,8.2,9.8
12,22090012,9.4,9,9.7,7.2
13,22090013,9,7.4,8.7,9.5
14,22090014,7.9,9.7,9,8.4
15,22090015,8.3,7,8.5,10
16,22090016,9.3,8.4,8.8,9.1
17,22090017,9.6,7.6,8.9,7.4
18,22090018,8.7,7.8,9.6,7.3
19,22090019,7.5,9,7.4,9.7
20,22090020,9.1,9.8,8.9,7.4
21,22090021,8,8.4,9.2,8.3
22,22090022,7.9,7.9,7.3,8
23,22090023,7.8,8,7.5,9.3
24,22090024,9,9.4,8.7,7.7
25,22090025,9.6,7.2,8.3,8.7
26,22090026,8.9,9.9,8.1,9.3
27,22090027,7.4,7.6,8.6,8.9
28,22090028,7.9,9.8,8.8,7.7
29,22090029,9.5,8.1,8.8,7.1
30,22090030,9.1,8.8,8.1,7.4
31,22090031,8.6,8.9,8,9.6
32,22090032,7.7,9.7,7.6,8.2
33,22090033,8.6,7.2,7.6,8.6
34,22090034,7.2,8.7,7,7.7
35,22090035,8.4,7,7.1,9.6
36,22090036,9.4,8.4,9.3,9.4
37,22090037,7.4,7.6,8.9,8.8
38,22090038,9.5,9.3,8.1,7.6
39,22090039,8.6,7.4,8.7,9.1
40,22090040,8.3,8.2,9.7,8.9
