Calculus II
Bui Chau Tin
50
4
WED,S3
1,22020001,9.8,9,7.3,9.3
2,22020002,9.7,8.9,9.8,9.4
3,22020003,8.7,7.5,8.2,7.8
4,22020004,8.4,7.3,9.1,8.2
5,22020005,8,8.2,8.8,7
6,22020006,9,8.2,7.3,8.4
7,22020007,9.8,9.4,9.2,7.8
8,22020008,8.9,9,7,8
9,22020009,7.5,7.8,7.2,9.5
10,22020010,7.4,7.5,8.9,8.7
11,22020011,7.4,8.6,8.6,8.2
12,22020012,7.6,9.2,7.2,9.8
13,22020013,7.4,8.5,9,7.9
14,22020014,8.9,9.3,7.9,9.3
15,22020015,9.8,9.7,8,9.5
16,22020016,9.8,10,7.2,8.5
17,22020017,7,7.5,9.2,7.8
18,22020018,10,9.1,9.6,7.6
19,22020019,7.7,7.7,8.7,9.1
20,22020020,7.8,9.6,7,8
21,22020021,7.6,8.8,7.8,7.2
22,22020022,10,8.3,7.8,9.2
23,22020023,7.1,7.6,8.1,8.1
24,22020024,7.4,9.3,7,7.6
25,22020025,7.9,7.5,9.6,9.8
26,22020026,7.5,7.7,9.5,7.2
27,22020027,9.6,8.9,7,9
28,22020028,7.9,7,7.5,10
29,22020029,9.9,9,10,9.7
30,22020030,8,9.2,7.9,9.3
31,22020031,8.3,8.9,9.2,9.1
32,22020032,7.8,7.9,7.1,7.7
33,22020033,7.4,7.7,9.5,7
34,22020034,7.7,8.4,9.7,8.5
35,22020035,8,7,7,7.8
36,22020036,9,8.3,7.8,7
37,22020037,7.4,9.2,9.7,8.9
38,22020038,7.4,8.8,9.1,7.2
39,22020039,8.6,7.2,9.1,9.8
40,22020040,7,9.1,8,7.6
