Introduction to Computer Science II
Do Thi An
50
4
SAT,S4
1,22122001,9.3,7.9,7.6,7.6
2,22122002,9.1,7.3,9.2,7
3,22122003,9.7,9.5,10,8.8
4,22122004,7.3,7.9,9,8.4
5,22122005,7,8.4,9.8,9.8
6,22122006,9.9,7.7,9.1,8.3
7,22122007,8.8,8.6,9.1,10
8,22122008,8.6,7,8.4,7
9,22122009,9.3,9.9,9.2,7.2
10,22122010,7.3,9.3,7,8.5
11,22122011,9.5,9.7,8.1,8
12,22122012,7.8,7.4,9.3,7
13,22122013,7.3,9.4,9.5,8.7
14,22122014,7.6,7,9.7,8.6
15,22122015,9.7,7.1,7.1,9.1
16,22122016,7.5,7.2,8.9,10
17,22122017,8.7,8.3,8.4,7
18,22122018,7.4,7.1,10,8.1
19,22122019,8.6,7,7.8,9.6
20,22122020,8.6,8.4,7.1,7.3
21,22122021,9.7,9.3,8.8,10
22,22122022,7.2,10,7.3,8.6
23,22122023,8.3,9.4,9,8.9
24,22122024,9.5,8.7,7.9,8
25,22122025,9.1,7.5,8.5,10
26,22122026,7.6,10,9.3,8.1
27,22122027,7,8.4,8.1,9.3
28,22122028,7.9,7.7,9.3,8.1
29,22122029,10,9.3,8.4,9.1
30,22122030,7.7,8.2,9.8,7.1
31,22122031,9.4,8.3,9.6,8.1
32,22122032,9,7.5,8.6,9.9
33,22122033,9.6,8.3,7.7,7.2
34,22122034,7.7,10,8.1,9.6
35,22122035,7.9,8.1,8.2,9.4
36,22122036,8.7,9.8,9.9,9.8
37,22122037,7.2,7,9.8,8.3
38,22122038,9.8,9.8,8.9,7.7
39,22122039,8.5,8.7,9.9,9.6
40,22122040,8.1,7.1,7.9,8
