General Chemistry II
Pham Thanh Duong
50
4
WED,S3
1,22044001,9.5,9.1,8.1,7.3
2,22044002,7.6,7.4,9.7,9.8
3,22044003,9.9,9.3,9.6,9.7
4,22044004,9.6,8.4,8,7.4
5,22044005,8.3,9.1,9.2,9.1
6,22044006,7.9,8.2,7.7,9.5
7,22044007,8.6,9.6,9.3,9.9
8,22044008,8.6,9.7,9,7.4
9,22044009,7.1,10,8.3,7.7
10,22044010,9.9,7.1,9.2,7.9
11,22044011,9.5,9.3,7.3,9.4
12,22044012,7.7,7.2,9.7,9.2
13,22044013,8.2,10,10,10
14,22044014,8.7,9.7,7.2,8.1
15,22044015,8.7,9,9.6,7.2
16,22044016,9.6,7.8,7.9,7.4
17,22044017,8.1,7.9,7.7,9.7
18,22044018,7.4,9.3,7.3,9.1
19,22044019,7,7.5,7.7,9.7
20,22044020,7.5,9.8,7.4,9.8
21,22044021,9.6,9.9,7.4,9.8
22,22044022,7,8.7,7.8,10
23,22044023,9,7.5,8,9.2
24,22044024,9.1,8.3,7.3,7.5
25,22044025,7.2,7.8,7.8,9.9
26,22044026,8.2,8.4,8.2,7
27,22044027,9.6,7.2,8.7,9.1
28,22044028,7.4,9.2,7,8.7
29,22044029,8.8,7.7,8.3,7.1
30,22044030,7.4,10,7.8,9
31,22044031,8.1,10,8.9,9.1
32,22044032,7.1,7,8.3,8.5
33,22044033,8.8,8.7,8.2,8.9
34,22044034,7.6,7.4,7.5,7.4
35,22044035,7.1,8.9,9.5,7.9
36,22044036,8.3,7.1,7.9,8
37,22044037,9.4,9.2,8.7,8.1
38,22044038,8,8.5,8.7,7.4
39,22044039,8.5,9.5,9.5,7.5
40,22044040,8.4,7.8,8.7,7.8
