Introduction to Computer Science II
Mai Binh Huy
50
4
MON,S1
1,22132001,8.3,8.1,8.7,9.1
2,22132002,9.9,8.3,9.9,8.6
3,22132003,9.4,8.6,9.7,9.4
4,22132004,7.8,8.2,8.9,9.5
5,22132005,9,9.6,9.9,9.7
6,22132006,8.6,8.2,7.2,7.5
7,22132007,9,9.6,7,7.8
8,22132008,9,7.8,9.2,7
9,22132009,7.5,9.4,9.5,8.8
10,22132010,7.1,8.8,8,9.1
11,22132011,8.9,7.2,7.4,9.8
12,22132012,8.7,9.1,7.1,7
13,22132013,9.4,7.8,7.9,8
14,22132014,9.2,7.4,7.1,7.9
15,22132015,7.5,8.4,7.3,7
16,22132016,9.9,9.6,9.6,8.4
17,22132017,9.4,9.2,8.4,8.4
18,22132018,10,7.1,8.1,9.9
19,22132019,9.5,9.4,9.4,8.7
20,22132020,8.2,7.4,7.8,8.1
21,22132021,7.9,8.8,8.9,7.3
22,22132022,8.1,8.6,8.1,9.1
23,22132023,8.1,7.5,8,7.1
24,22132024,7.8,8.3,7.9,9.6
25,22132025,7.5,9.3,7.6,8.1
26,22132026,9.5,9.7,7.3,8.5
27,22132027,7.1,8.8,7.6,9.5
28,22132028,9.5,10,7.4,9.1
29,22132029,7.4,8.2,7.6,8.4
30,22132030,9,10,9.7,9.8
31,22132031,8.5,8.7,7.7,7.2
32,22132032,8,9.9,7.5,7
33,22132033,7.2,8.6,9.9,9.8
34,22132034,10,9.9,7.8,8.5
35,22132035,7.1,9.1,9.9,7.6
36,22132036,7.8,7.2,7.5,9.5
37,22132037,7,9.1,8.6,8.1
38,22132038,8,9.3,7.5,9.1
39,22132039,9.1,8.4,8.2,8.7
40,22132040,7.9,7.7,7.9,9.3
